Year,Company_name,SEC_code,Industry_type,CSR_commitee,CSR_board_size,Compliance_environmental_laws,EPA_fines,Amount_of_fines,SDG_targets,Issue_green_bonds,Govt_collaboration,Total_carbon_emissions,Direct_carbon_emissions,Indirect_carbon_emissions,Scope3_carbon_emissions,Environmental_scores,Disclosure_scores,Energy_conservation,Water_treatment,Recycling,Biodiversity,Waste_management,Green_innovation,GHG_sales,Net_zero_targets,Disclosure_of_R&D,Climate_change_policy,Renewal_energy,Dow_jones_sustainability_index,FTSE4Good_Index,MSCI_ESG_index,Global_reporting_initiative,Integrated_reporting_framework,Risk_score,Controversy_level,Planning_zero_carbon,ESG_funds
2021,Fortnue Brands Home & Security,FBHS,16,1,6,0,0,0,ESG,0,0,291.03,70.92,220.1,0,38.6,55.92,1,1,1,1,1,0,44.76,0,0,1,1,1,0,3,1,0,25.64,0,0,747
2021,Fox,FOXF,16,0,0,0,0,0,S,0,0,0,0,0,0,1.75,34.43,1,1,0,0,1,0,42.16,0,0,0,0,1,0,0,0,1,0,0,0,89
2021,Franklin Resources,BEN,13,0,0,0,0,0,ESG,0,0,0,0,0,0,2.08,36.06,1,1,0,0,1,1,4.57,1,0,0,0,1,2,3,1,0,18.18,2,0,587
2021,Freeport0McMoRan,FCX,3,1,4,0,1,18951,ESG,0,0,0,4575.56,0,1996.72,76.47,73.7,1,1,0,1,1,0,466.81,1,1,1,1,1,0,3,1,0,31.94,4,0,384
2021,Gap,GPS,2,1,3,0,0,0,ESG,0,1,270.17,25.35,244.82,8303.86,36.73,53.64,1,1,1,1,1,0,17.38,1,1,1,1,0,0,0,1,0,15.18,3,0,194
2021,General Dynamics,GD,18,1,5,1,0,0,ESG,0,1,0,0,0,0,2.42,38.75,1,1,0,0,1,1,21.3,0,0,1,0,1,0,3,0,0,34.88,3,0,211
2021,General Electric,GE,7,1,5,1,1,0,ESG,0,1,1810,0,1070,0,33.31,57.68,1,1,1,1,1,0,42.77,1,1,1,0,1,0,3,1,0,40.81,3,1,516
2021,General Mills,GIS,5,1,5,0,0,0,ESG,0,1,0,364,0,17300,49.41,64.14,1,1,1,1,1,1,59.36,1,1,1,1,1,2,3,1,0,21.51,2,0,1001
2021,General Motors,GM,19,1,5,1,1,0,ESG,0,1,4134.67,1252.91,2881.77,0,80.31,80.26,1,1,0,1,1,1,38.34,1,1,1,1,1,0,3,1,0,30.89,4,1,605
2021,Genuine Parts,GPC,8,0,0,0,0,0,ESG,0,0,0,0,0,0,28.42,43.3,1,1,0,0,1,1,19.04,0,0,0,0,1,0,3,0,0,12.64,2,0,623
2021,Genworth Financial,GNW,13,1,4,0,0,0,ESG,0,0,6.27,0.59,5.68,38.34,27.12,46.88,1,0,0,0,1,0,0.94,0,0,1,0,1,0,0,0,0,0,0,0,121
2021,Gilead Sciences,GILD,6,1,4,1,0,0,ESG,0,1,0,0,0,0,47.21,64.14,1,1,0,1,1,1,4.53,0,1,1,0,1,2,3,1,0,22.08,2,0,1143
2021,Global Payments,GPN,13,0,0,0,0,0,ESG,0,1,0,0,0,0,13.47,40.3,1,1,0,0,1,1,4.9,1,0,0,0,1,0,3,0,0,19.18,2,0,636
2021,Goldman Sachs Group,GS,13,1,4,0,0,0,ESG,1,1,155.96,12.17,143.8,23.8,40.68,48.66,1,1,0,0,1,1,2.83,1,0,1,1,1,0,3,0,0,26.16,3,1,708
2021,Goodyear Tire & Rubber,GT,7,1,5,1,1,0,ESG,0,1,2478,1231,1247,0,64.27,66.04,1,1,0,1,1,0,166.96,1,1,1,1,1,0,0,1,0,0,0,0,90
2021,Graphic Packaging Holding,GPK,7,1,4,1,0,0,ESG,1,0,0,0,0,0,65.12,65.2,1,1,1,1,1,0,362.66,0,1,1,0,1,2,0,1,1,16.43,0,0,163
2021,Group 1 Automotive,GPI,19,1,4,0,0,0,ESG,0,0,0,0,0,0,0,32.77,0,0,0,0,0,0,8.45,0,0,0,0,1,0,0,0,0,0,0,0,127
2021,Halliburton,HAL,4,1,4,0,0,0,ESG,0,0,3752.39,3503.44,248.95,158.74,51.98,68.32,1,1,0,1,1,0,288.91,0,1,1,0,1,0,3,1,0,23.8,2,0,603
2021,Hanesbrands,HBI,2,0,0,1,0,0,ESG,0,0,209.1,87.01,122.09,0,51.53,55.42,1,1,1,0,1,1,36.21,0,1,1,1,1,2,0,0,0,14.51,2,0,136
2021,Hartford Financial Services Group,HIG,13,1,5,0,0,0,ESG,0,1,22.66,8.4,14.26,10290.4,36.54,57,1,1,0,0,1,1,1.19,1,0,1,1,1,2,3,1,1,16.17,1,0,752
2021,Hasbro,HAS,20,1,6,0,0,0,ESG,0,0,0,0,0,0,58.56,62.8,1,1,1,0,1,0,2.35,0,0,1,0,1,2,3,1,0,9.36,2,0,805
2021,HCA Healthcare,HCA,6,1,3,0,0,0,ESG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,Henry Schein,HSIC,6,0,0,0,0,0,ESG,0,1,0,0,0,0,35.73,50.72,1,1,1,0,1,1,2.54,0,0,1,0,1,0,3,0,0,13.48,2,0,690
2021,Hershey,HSY,5,1,6,0,0,0,ESG,0,1,347.86,146.65,201.2,5346.69,79.61,70.4,1,1,1,1,1,0,45.66,0,1,1,0,1,0,3,1,0,27.21,3,0,705
2021,Hewlett Packard Enterprise,HPE,12,1,3,0,0,0,ESG,0,1,306.34,30.3,276.04,10122.1,60.68,69.01,1,1,1,1,1,1,13.1,1,1,1,1,1,2,3,1,0,11.94,2,1,842
2021,Home Depot,HD,16,1,5,0,0,0,ESG,0,1,1821,607,1214,2916,36.15,54.47,1,1,1,0,1,0,17.24,0,0,1,1,1,0,3,1,0,12.54,2,0,1272
2021,Honeywell International,HON,16,1,5,1,0,0,ESG,0,1,0,0,0,0,39.11,53.56,1,1,0,1,1,1,67.75,1,0,1,0,1,0,3,0,0,29.31,3,1,382
2021,Hormel Foods,HRL,5,1,5,0,0,0,ESG,0,0,0,0,0,0,37.84,57.31,1,1,1,0,1,0,128.54,0,0,1,0,1,0,3,1,0,27.86,3,0,716
2021,HP,HPG,12,1,6,1,1,0,ESG,1,1,0,0,0,0,63.24,70.25,1,1,1,1,1,1,5.09,1,1,1,1,0,0,3,1,0,10.77,2,1,897
2021,Humana,HUM,6,1,3,0,1,0,ESG,0,0,0,0,0,0,44.58,55.68,1,0,1,0,1,0,1.31,0,0,0,1,1,0,3,1,0,22.37,2,0,945
2021,Huntington Ingalls Industries,HII,7,0,0,1,0,0,ES,0,1,0,0,0,0,25.28,46.03,1,0,0,0,1,0,54.37,0,0,1,0,1,0,3,0,1,35.45,2,0,243
2021,Huntsman,HUN,3,1,4,0,0,0,E,0,0,0,0,0,0,57.75,61.47,1,1,1,0,1,0,232.99,0,0,1,0,1,0,0,1,0,29.33,1,0,83
2021,IBM,IBM,12,1,3,1,0,0,ESG,0,1,0,0,0,0,63,69.63,1,1,1,1,1,1,21.19,1,0,1,1,0,0,3,1,0,14.77,2,0,910
2021,Icahn Enterprises,IEP,13,0,0,0,0,0,ESG,0,0,0,0,0,0,0,16.53,0,0,0,0,0,0,26.38,0,0,0,0,1,0,0,0,0,0,0,0,4
2021,Illinois Tool Works,ITW,7,0,0,1,1,10096,ESG,0,0,0,0,0,0,44.91,56.35,1,1,1,0,1,0,36.82,0,0,0,0,1,0,3,0,0,19.6,2,0,872
2021,Ingredion,INGR,5,1,3,0,0,0,ESG,0,0,0,0,0,0,36.79,52.9,1,1,0,1,1,0,596.76,0,0,1,0,1,0,0,0,0,28.55,2,0,140
2021,Insight Enterprises,NSIT,1,1,4,0,0,0,ES,0,1,0,0,0,0,15.61,40.83,1,0,0,0,1,0,7.72,0,0,0,0,1,0,0,0,0,0,0,0,100
2021,Intel,INTC,12,1,4,1,1,0,ESG,0,1,6001,2181,3820,28863,66.75,77.62,1,1,1,1,1,1,89.51,0,0,1,1,1,1,3,1,0,17.26,3,0,1128
2021,Intercontinental Exchange,ICE,12,1,4,0,0,0,ESG,0,0,0,0,0,0,21.96,45.39,1,0,0,0,1,0,10.05,0,0,1,0,1,0,3,0,0,16.34,2,0,838
2021,International Paper,IP,7,1,5,1,0,0,ESG,0,1,0,0,0,0,25.61,51.42,1,1,1,1,1,0,701.42,0,0,1,0,1,2,3,1,1,23.82,3,0,733
2021,Interpublic Group,IPG,1,1,6,1,0,0,ESG,0,1,0,0,0,0,40.68,54.73,1,1,0,0,1,1,5.92,0,0,0,0,1,2,3,1,0,15.15,1,1,867
2021,Intuit,INTU,12,1,5,0,0,0,ESG,0,1,0,0,0,0,27.09,46.69,1,1,0,0,1,1,0.48,0,1,1,1,1,0,3,1,0,16.2,2,0,1185
2021,IQVIA Holdings,IQV,6,1,4,0,0,0,ESG,0,0,0,0,0,0,16.28,42.06,1,0,0,0,1,0,6.02,0,1,1,0,1,0,3,1,0,19.24,2,0,846
2021,J.B. Hunt Transport Services,JBHT,18,0,0,0,0,0,ESG,0,0,1933.51,1912.85,20.67,1376.02,31.77,55.29,0,0,0,0,1,0,187.12,0,0,1,0,1,0,3,1,0,14.32,1,0,560
2021,J.M. Smucker,SJM,5,1,3,0,0,0,ESG,0,0,328.44,209.35,119.1,6044.52,49.35,55.98,1,1,1,1,1,0,50.08,0,1,1,0,1,0,3,0,0,30.92,2,0,806
2021,Jabil,JBL,1,0,0,0,0,0,ESG,0,0,2046.58,53.87,1992.71,45.87,49.11,55.33,1,1,1,0,1,1,83.16,0,0,1,0,1,0,0,1,0,10.89,1,0,143
2021,Jacobs (Jacobs Engineering Group),J,9,1,6,1,1,0,ESG,0,1,0,0,0,0,34.58,60.24,1,1,0,0,1,1,24.92,1,1,1,1,1,2,0,0,0,0,0,1,4
2021,Jefferies Financial Group,JEF,13,1,7,0,0,0,ESG,0,0,0,0,0,0,16.79,39.52,1,0,0,1,1,0,2.09,0,0,1,0,1,0,0,0,0,24.14,2,0,173
2021,Johnson & Johnson,JNJ,6,1,5,0,1,0,ESG,0,1,0,0,0,0,71.1,70.78,1,1,1,1,1,1,13.25,1,1,1,1,1,1,3,1,0,25.08,4,1,1019
2021,Jones Lang LaSalle (JLL),JLL,1,1,11,0,0,0,ESG,0,0,0,0,0,0,38.66,57.11,1,1,1,0,1,1,2.93,1,1,1,0,1,2,0,1,0,7.47,1,1,261
2021,JPMorgan Chase,JPM,13,1,3,0,0,0,ESG,1,1,0,0,0,0,35.73,55.13,1,1,0,1,1,1,4.82,1,0,1,1,1,0,3,1,0,29.02,3,0,1050
2021,KBR,KBR,9,1,4,0,0,0,ESG,0,1,0,0,0,0,22.23,47.57,1,1,0,1,1,0,6.95,1,0,1,1,1,0,0,0,0,23.42,4,1,52
2021,Kellogg,K,5,1,5,0,0,0,ES,0,,0,0,0,0,56.24,65.06,1,1,1,1,1,1,88.39,0,0,1,1,1,0,3,1,0,26.84,2,0,879
2021,Keurig Dr Pepper,KDP,5,0,0,0,0,0,ESG,0,1,0,0,0,0,42.59,55.65,1,1,1,1,1,1,44.95,0,1,1,1,1,0,3,1,0,21.19,2,0,681
2021,KeyCorp,KEY,13,1,6,0,0,0,ESG,0,0,47.14,10.74,36.4,100.15,35.82,52.36,1,0,0,0,1,1,7.34,0,1,1,1,1,0,3,1,0,23.15,1,0,798
2021,KimberlyClark,KMB,5,1,4,0,0,0,ESG,0,0,3504,1772,1732,12591,64.78,72.34,1,1,1,1,1,1,212.26,0,1,1,0,1,0,3,1,0,22.05,2,0,886
2021,Kinder Morgan ,KMI,9,1,4,0,1,475000,ESG,0,0,18100,15300,2800,0,59.26,76.23,1,1,0,1,0,1,1283.27,0,0,1,0,1,0,3,1,0,18.55,2,0,598
2021,KKR,KKR,13,0,0,0,0,0,ESG,0,0,2.78,0.54,2.24,3.15,5.83,21.14,1,0,0,0,1,0,0.36,0,0,1,0,1,0,3,0,0,0,2,0,434
2021,KLA,KLAC,12,0,0,0,0,0,ESG,0,0,0,0,0,0,18.21,43.15,1,1,1,0,1,0,36.97,0,0,1,1,1,2,3,1,0,16.91,0,0,746
2021,Kohl's,KSS,2,0,0,1,0,0,ESG,1,1,0,0,0,0,26.94,46.73,1,1,0,0,1,1,24.4,0,0,1,0,1,2,0,0,0,12.63,2,0,188
2021,Kraft Heinz,KHC,5,0,0,0,0,0,ESG,0,1,0,0,0,0,32.44,52.66,1,1,1,1,1,0,73.46,0,0,1,0,1,2,3,1,1,35.3,3,0,570
2021,Kroger,KR,5,1,5,1,0,0,ESG,0,0,5090.35,2072.13,3018.23,1501.95,38.66,51.09,1,1,1,1,1,0,47.73,0,0,1,0,1,0,3,1,0,21.39,3,0,778
2021,L3Harris Technologies,LHX,12,1,4,1,0,0,ESG,0,0,0,0,0,0,40.14,53.96,1,1,0,0,1,1,21.19,0,0,1,0,1,0,3,1,0,29.66,2,1,332
2021,Laboratory Corp. of America,LH,6,1,5,0,0,0,ESG,0,0,0,0,0,0,16.46,43.61,1,1,0,0,1,0,32.54,0,1,0,0,0,0,3,0,0,19.04,2,0,871
2021,Lam Research,LRCX,9,0,0,0,0,0,ESG,0,0,160.29,50.66,109.63,6685.68,50.89,61.91,1,1,1,0,1,0,13.29,1,0,1,1,1,2,3,1,0,13.66,1,1,1015
2021,Lear,LEA,7,1,5,0,0,0,ESG,0,1,379.03,81.64,297.38,0,40.65,60.53,1,1,0,1,1,0,23.17,1,0,1,1,1,0,3,1,0,12.51,2,1,474
2021,Leidos Holdings,LDOS,9,1,5,0,0,0,ESG,0,1,0,0,0,0,33.92,49.42,1,1,0,0,0,1,4.79,0,0,0,0,1,0,3,1,0,11.5,1,0,292
2021,Lennar ,LEN,9,0,0,1,0,0,EG,0,0,0,0,0,0,2.42,33.6,1,1,0,0,1,0,2.58,0,0,0,0,1,2,3,0,1,23.06,2,0,518
2021,Liberty Media,FWONK,10,0,0,0,0,0,ESG,0,0,3.49,2.55,0.94,0,15.13,36.17,1,1,0,0,1,0,1.92,1,0,1,0,1,0,3,0,1,0,0,1,285
2021,Lincoln National,LNC,15,0,0,0,0,0,ESG,0,0,0,0,0,0,36.94,52.08,1,1,0,0,1,0,0.43,0,0,1,0,1,2,3,0,0,16.91,2,0,648
2021,Lithia Motors,LAD,19,0,0,0,0,0,ESG,0,0,0,0,0,0,13.47,42.29,1,1,0,0,1,1,3.5,0,0,0,0,1,0,0,1,0,12.53,2,0,118
2021,LKQ,LKQ,17,1,4,0,0,0,ESG,0,0,0,0,0,12.27,29.18,46.21,1,1,0,0,0,1,29.79,1,0,1,0,1,0,3,0,0,12.87,2,0,812
2021,Lockheed Martin,LMT,12,1,6,0,0,0,ESG,0,0,852.27,297.63,554.64,36888.3,47.21,59.34,1,1,0,1,1,1,14.97,0,0,1,1,1,0,3,1,1,28.36,3,0,218
2021,Loews,L,16,0,0,1,0,0,ESG,0,0,0,0,0,0,0.82,32.85,1,1,1,1,1,0,7.06,0,0,0,0,1,0,3,0,1,16.48,2,0,450
2021,Lowe's,LOW,16,1,5,0,0,0,ESG,0,1,1971,541,1430,0,41.44,63,1,1,1,1,1,0,20.23,0,0,0,1,1,0,3,1,0,11.49,3,0,1148
2021,LPL Financial Holdings,LPLA,13,1,5,0,0,0,ESG,0,0,7.08,1.63,5.45,0.84,42.01,52.57,1,1,0,0,1,1,1.08,0,0,1,0,0,0,3,1,0,23.09,2,0,288
2021,Lumen Technologies,LUMN,12,1,4,0,1,3700,ESG,0,1,0,0,0,0,40.98,53.17,1,1,0,0,1,1,114.52,0,1,1,0,1,0,3,0,0,24.01,2,0,580
2021,M&T Bank,MTB,13,0,0,0,0,0,ESG,0,0,36.8,15.12,21.68,1.31,15.22,43.12,1,1,0,0,1,1,7.1,0,0,1,1,1,0,3,0,1,26.16,1,0,546
2021,Macy's,M,2,0,0,1,0,0,ESG,0,0,404.47,36.87,367.6,16.39,25.73,51.94,1,1,1,0,1,1,22.12,0,0,1,0,1,0,0,0,0,16.81,2,0,184
2021,Magellan Health,MGLN,6,0,0,0,1,10000,ESG,0,0,0,0,0,0,14.38,31.26,0,0,0,0,0,0,5.94,0,0,0,0,1,0,0,0,0,0,0,0,17
2021,ManpowerGroup,MAN,1,1,4,0,0,0,ESG,0,0,0,0,0,0,39.47,56.97,1,1,0,0,1,1,1.7,0,1,0,0,1,2,0,1,0,9.95,2,0,229
2021,Marathon Petroleum,MPC,18,1,7,0,0,0,ESG,0,1,40200,32200,8000,417000,65.99,68.03,1,1,0,1,1,0,584.88,0,0,1,0,1,0,3,1,0,28.7,3,0,0
2021,Markel,MKL,15,0,0,0,0,0,ESG,0,0,0,0,0,0,0.33,32.05,0,0,0,0,0,0,4.25,0,0,0,0,1,0,3,0,0,29.52,2,0,397
2021,Marriott International,MAR,1,1,0,1,0,0,ESG,0,1,0,0,0,0,61.88,66.67,1,1,1,1,1,1,306.71,0,1,1,1,1,0,3,1,0,21.89,3,0,586
2021,Marsh & McLennan,MMC,15,1,6,0,0,0,ESG,0,1,0,24.15,0,7.4,20.54,43.11,1,0,0,0,1,1,6.6,1,0,1,0,1,0,3,1,1,19.45,2,1,1049
2021,Masco,MAS,7,1,4,0,0,0,ESG,0,0,0,0,0,0,31.77,52.35,1,1,0,0,1,0,27.72,0,0,0,0,1,0,3,1,0,25.93,1,0,808
2021,MasTec,MTZ,9,1,3,0,0,0,ESG,0,0,0,0,0,0,17.64,38.67,1,1,0,1,1,0,76.7,0,0,0,0,1,0,0,0,1,35.7,1,0,160
2021,Mastercard,MA,13,1,5,0,0,0,ESG,0,1,54.14,5.16,48.97,536.22,39.26,53.35,1,1,0,1,1,1,3.38,1,1,1,0,1,2,3,1,0,16.98,4,0,1310
2021,McCormick,MKC,7,0,0,0,0,0,ESG,0,1,0,0,0,0,60.65,65.03,1,1,1,1,1,1,22.36,0,1,1,1,1,2,3,1,0,26.53,2,1,792
2021,McDonald's,MCD,5,1,4,0,0,0,ESG,0,1,0,0,0,0,38.48,48.65,1,1,1,1,1,0,39.17,1,1,1,0,1,0,3,0,0,24.79,3,0,850
2021,McKesson,MCK,17,0,0,0,0,0,ESG ,0,1,262.17,114.72,147.45,114419,34.04,48.56,1,1,0,0,1,1,1.36,1,0,1,0,1,0,3,1,0,15.17,3,0,649
2021,MDU Resources Group,MDU,9,1,4,0,0,0,ESG,0,1,0,0,0,0,33.13,49.54,1,1,0,1,1,0,3276.09,0,0,1,0,1,0,0,0,0,0,0,1,85
2021,Merck,MRK,6,1,4,1,0,0,ESG,0,1,0,0,0,0,68.53,76.09,1,1,1,1,1,1,27.81,1,0,1,1,1,1,3,1,0,21.84,3,0,1232
2021,Meta Platforms,META,12,0,0,0,0,0,ESG,0,1,3135,55,3080,5650,48.29,52.73,1,1,1,1,1,1,31.31,1,1,1,1,1,0,3,1,0,32.54,4,0,948
2021,MetLife,META,15,1,5,0,0,0,ESG,1,1,63.95,12.05,51.89,2.15,40.08,56.58,1,1,0,0,1,1,1.06,1,0,1,0,1,0,3,1,0,14.95,2,0,797
2021,Micron Technology ,MU,12,1,4,0,0,0,ESG,0,1,0,0,0,0,64.12,66.18,1,1,0,0,1,1,299.78,1,0,1,1,1,0,3,1,1,17.44,2,0,879
2021,Microsoft,MSFT,12,1,4,0,0,0,ESG,0,1,4860.9,123.7,4745.2,13784.5,70.58,64.86,1,1,1,1,1,1,34.95,1,1,1,1,1,2,3,1,0,15.24,3,1,2003
2021,Mohawk Industries,MHK,16,1,3,0,0,0,ESG,0,0,0,0,0,0,25.82,44.37,1,1,0,1,1,1,315.6,0,0,0,0,1,2,3,1,0,14.05,2,1,478
2021,Molina Healthcare,MOH,6,0,0,0,0,0,ESG,0,1,0,0,0,0,1.15,34.05,0,0,0,0,1,1,2.39,0,0,1,0,1,0,3,0,0,28.5,1,0,529
2021,Molson Coors Beverage,TAP,5,1,4,0,0,0,ESG,0,0,0,0,0,0,51.37,65.96,1,1,1,0,1,0,114.63,0,1,1,0,1,0,3,1,0,21.47,2,0,508
2021,Mondelez International ,MDLZ,5,1,5,0,0,0,ESG,1,1,0,838.07,0,24012.8,52.91,61.37,1,1,1,1,1,1,68.03,1,1,1,1,1,0,3,0,0,23.78,0,1,793
2021,Moody's,MCO,13,1,8,0,0,0,ESG,1,1,7.73,0.85,6.88,121.28,36.24,54.09,1,0,0,0,1,1,0.24,1,1,1,0,1,2,3,1,0,10.59,2,0,962
2021,Morgan Stanley,MS,13,1,5,0,0,0,ESG,1,0,0,25.19,0,0,30.26,50.54,1,0,0,0,1,1,3.93,1,1,1,1,1,0,3,0,0,22.38,3,0,956
2021,Mosaic,MOS,3,0,0,1,0,0,ESG,0,0,0,0,0,0,65.06,72.65,1,1,0,1,1,1,766.84,0,0,1,0,1,0,3,1,0,36.87,2,0,699
2021,Motorola Solutions,MSI,11,1,3,0,1,247,ESG,0,0,66.91,7.03,59.88,1396.48,50.56,60.2,1,1,1,0,1,1,9.64,0,1,1,0,1,0,3,1,0,13.75,3,0,801
2021,Murphy USA,MUSA,4,1,5,1,0,0,ESG,0,1,0,0,0,0,0.76,37.71,1,0,1,0,1,0,214.52,0,0,0,0,1,0,0,0,0,0,0,0,109
2021,Nasdaq,NDAQ,13,1,4,0,0,0,ESG,0,1,25.29,0,25.29,76.68,35.52,57.04,1,1,0,0,1,1,0,1,1,1,0,1,2,3,1,0,11.93,2,1,700
2021,Nationwide,NBS,13,0,0,0,0,0,ESG,0,0,21.54,3.47,18.07,0,28.12,48.71,1,1,0,1,1,0,3.04,1,0,1,0,1,0,3,0,0,12.98,2,0,0
2021,Navistar International,NAV,19,0,0,0,1,52000000,ESG,0,1,0,0,0,0,47.45,57.33,1,1,1,0,1,0,26.28,0,0,1,0,1,0,0,1,0,0,0,1,11
2021,NCR,NCR,12,0,0,1,0,0,ESG,0,1,0,0,0,0,15.13,39.16,1,0,0,0,0,1,36.56,0,0,0,0,1,0,0,0,1,20.36,2,0,86
2021,NetApp,NTAP,12,0,0,0,0,0,ESG,0,0,63.5,2.36,61.15,60.78,38.81,48.92,1,1,0,0,1,1,11.87,0,1,0,0,1,0,3,1,0,15.51,1,0,679
2021,Netflix,NFLX,10,0,0,0,0,0,ESG,0,0,105.11,62.81,42.29,1466.5,12.78,37.17,1,0,0,1,0,0,4.17,1,1,1,1,1,0,3,0,0,16.25,2,0,807
2021,Newell Brands,NWL,16,1,4,1,0,0,ES,0,0,299.42,0,0,0,27.21,50.68,1,1,1,0,1,0,33.3,1,0,0,0,1,2,3,1,1,14.35,2,0,621
2021,Newmont,NEM,4,1,5,1,0,0,ESG,0,1,3392,1727,1665,5906,84.42,82.01,1,1,0,1,1,0,326.83,1,1,1,0,1,2,3,1,0,20.33,3,1,944
2021,News Corp.,NWSA,10,1,4,0,0,0,ESG,0,0,0,0,0,0,33.59,51.1,1,1,1,1,1,0,18.53,1,1,1,0,1,2,3,1,0,11.24,2,1,382
2021,NextEra Energy,NEE,4,0,0,0,0,0,ESG,0,0,43044.4,43027.2,17.2,2392.32,64.84,64.51,1,1,0,1,1,1,2969.73,1,0,1,0,1,2,3,1,0,27.53,2,0,899
2021,Nike,NKE,2,1,3,0,0,0,ESG,0,1,294.3,42.72,251.58,16557.6,50.02,58.6,1,1,1,1,1,1,7.79,0,1,1,1,1,0,3,1,0,16.95,3,0,1180
2021,Nordstrom,JWN,2,0,0,0,0,0,ES,0,0,0,0,0,0,43.19,54.67,1,1,1,0,1,0,20.93,0,0,1,1,1,0,0,0,1,15.75,2,0,138
2021,Norfolk Southern,NSC,18,1,6,0,0,0,ESG,1,0,0,0,0,0,46.96,62.8,1,0,0,0,1,1,348.44,0,1,0,0,1,0,3,1,0,22.73,2,0,744
2021,Northern Trust,NTRS,13,1,4,0,0,0,ESG,0,0,0,0,0,0,24.71,52.43,1,1,0,1,0,1,5.22,0,0,1,1,1,2,3,1,1,24.39,2,0,814
2021,Northrop Grumman,NOC,18,1,6,0,0,0,ESG,0,1,735.03,259.32,475.71,0,51.1,62.49,1,1,0,1,1,1,24.27,1,0,1,0,1,2,3,1,0,27.4,2,1,206
2021,Northwestern Mutual,NWE,13,1,3,0,0,0,ESG,0,0,0,0,0,0,18.03,46.36,1,1,0,1,1,1,2241.18,0,0,1,0,1,0,0,0,0,0,0,0,55
2021,NOV,NOV,4,0,0,0,0,0,ESG,0,0,384.21,177.34,206.88,0,13.83,46.46,1,1,0,0,1,0,81.91,0,0,1,0,0,0,0,1,0,33.04,2,0,131
2021,NRG Energy,NRG,4,1,4,0,0,0,ESG,0,0,36557.4,0,0,0,45.55,55.64,1,1,1,1,1,1,1595.13,1,1,1,0,1,0,3,0,0,31.62,2,1,268
2021,Nucor,NUE,8,1,7,1,0,0,ESG,0,0,10200,4800,5400,8700,55.87,55.94,1,1,0,1,1,1,329.24,1,0,1,0,1,0,3,1,0,32.28,2,0,632
2021,Nvidia,NVDA,12,1,5,0,0,0,ESG,0,1,108.31,2.69,105.62,2073.87,65.78,66.62,1,1,1,0,1,1,6.03,0,0,1,1,1,2,3,1,0,13.45,2,0,1512
2021,NVR,NVR,9,1,5,0,0,0,EG,0,0,0,0,0,0,0,32.79,0,0,0,0,0,0,4.19,0,0,0,0,1,0,3,0,0,20.75,1,0,577
2021,Occidental Petroleum,OXY,4,1,3,1,0,0,ESG,0,1,0,0,0,0,57.87,64.57,1,1,0,1,1,0,1292.24,1,1,1,0,1,0,3,1,0,43.23,2,0,418
2021,ODP,ODP,12,1,4,0,0,0,ESG,0,0,0,0,0,0,19.61,46.71,1,1,0,0,1,1,41.58,0,0,1,0,1,0,0,0,0,0,0,0,79
2021,O-I Glass,OI,7,0,0,0,0,0,ESG,1,1,0,0,0,0,15.95,39.92,1,0,1,0,1,0,945.42,1,1,1,0,1,0,0,1,0,0,0,0,74
2021,Old Republic International,ORI,15,0,0,0,0,0,ES,0,0,0,0,0,0,1.9,32.48,1,0,0,0,1,0,4.46,0,0,1,0,1,0,0,0,0,28.56,1,0,111
2021,Olin,OLN,7,1,4,0,0,0,ESG,0,1,0,0,0,0,16.79,39.44,1,1,0,1,1,0,1033.38,0,0,0,0,1,0,0,0,0,40.43,2,0,60
2021,Omnicom Group,OMC,10,0,0,0,0,0,ESG,0,0,0,0,0,0,25.37,46.75,1,0,1,0,1,0,5.08,1,0,0,1,1,0,3,1,0,18.18,1,0,713
2021,Oneok,OKE,3,1,0,0,1,3500,ESG,0,0,0,0,0,0,57.81,63.78,1,1,0,1,1,0,621.79,0,0,1,0,1,0,3,1,0,23.98,1,0,685
2021,Oracle,ORCL,12,1,4,0,0,0,ESG,0,1,0,0,0,0,44.13,53.63,1,1,0,1,1,1,16.76,0,0,1,1,1,0,3,1,0,13.92,2,0,953
2021,O'Reilly Automotive,ORLY,19,1,3,0,0,0,ESG,0,0,0,0,0,0,0.76,33.88,1,0,0,0,0,0,37.16,0,0,0,0,1,0,3,0,1,13.03,1,0,591
2021,Oshkosh Corporation,OSK,8,0,0,1,0,0,ESG,0,0,129.47,61.02,68.45,138.41,58.2,67.8,1,1,1,0,1,0,19.17,0,0,1,0,1,2,0,1,0,19.83,3,0,96
2021,Otis Worldwide,OTIS,18,1,4,0,0,0,ESG,0,0,213.2,136.29,76.9,0,42.98,52.31,1,1,1,0,1,1,17.56,0,0,1,0,1,0,3,1,0,21.61,1,0,707
2021,Ovintiv,OVV,3,1,4,0,0,0,ESG,0,1,0,0,0,0,34.73,54.22,1,1,0,1,1,0,1071.84,0,0,1,0,1,0,0,0,0,32.49,2,0,74
2021,Owens & Minor,OMI,6,0,0,0,0,0,ESG,0,0,0,0,0,0,18.76,41.91,1,1,0,0,1,0,4.27,0,0,1,0,1,0,0,1,0,0,0,0,95
